protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
XP_059590318.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_059590318.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_059590320.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_059590320.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_010665191.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_010665191.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_010665194.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_010665194.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_010664192.1,False,91.069,0.7072,False,RLK_defense,91.994,0.7537,False,antimicrobial,91.071,0.7662,False,antimicrobial,XP_010664192.1 protein CELLULOSE SYNTHASE INTERACTIVE 3 [Vitis vinifera],0.925,0.002
XP_010665196.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_010665196.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_059590381.1,False,98.098,1.5615,False,NBS_LRR,95.934,1.2213,False,NBS_LRR,98.1,1.4709,False,NBS_LRR,XP_059590381.1 disease resistance protein RPV1 [Vitis vinifera],-2.164,0.002
XP_010665189.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_010665189.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_010665188.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_010665188.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_002285869.2,False,91.069,0.7072,False,RLK_defense,91.994,0.7537,False,antimicrobial,91.071,0.7662,False,antimicrobial,XP_002285869.2 protein CELLULOSE SYNTHASE INTERACTIVE 3 [Vitis vinifera],0.925,0.002
XP_059592931.1,False,99.865,1.8339,True,NBS_LRR,99.52,1.7312,True,NBS_LRR,99.867,1.7637,True,NBS_LRR,XP_059592931.1 disease resistance protein RPV1 [Vitis vinifera],-0.345,0.002
XP_010665193.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_010665193.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_010665190.1,False,99.834,1.8282,True,NBS_LRR,99.905,1.7774,True,NBS_LRR,99.836,1.7598,True,NBS_LRR,XP_010665190.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],0.071,0.002
XP_002285808.2,False,99.715,1.2862,True,antimicrobial,98.44,0.9389,False,antimicrobial,99.715,1.2811,True,antimicrobial,XP_002285808.2 acetyl-CoA carboxylase 1 [Vitis vinifera],-1.275,0.0
XP_002274620.2,False,99.444,1.1872,True,PR_proteins,99.281,1.1504,True,PR_proteins,99.444,1.1828,True,PR_proteins,XP_002274620.2 LOW QUALITY PROTEIN: uncharacterized protein LOC100250948 [Vitis vinifera],-0.163,0.0
XP_002285473.1,False,99.793,1.3051,True,antimicrobial,99.705,1.2785,True,antimicrobial,99.793,1.3001,True,antimicrobial,XP_002285473.1 xanthine dehydrogenase 1 [Vitis vinifera],-0.088,0.0
XP_019076211.1,False,99.518,1.2344,True,antimicrobial,99.591,1.2485,True,antimicrobial,99.518,1.229,True,antimicrobial,XP_019076211.1 abscisic-aldehyde oxidase isoform X2 [Vitis vinifera],0.073,0.0
XP_002274267.1,False,99.724,1.2884,True,antimicrobial,99.751,1.2848,True,antimicrobial,99.724,1.2833,True,antimicrobial,XP_002274267.1 DNA topoisomerase 2 [Vitis vinifera],0.027,0.0
XP_010663638.1,False,99.353,1.1656,True,PR_proteins,99.225,1.1431,True,PR_proteins,99.353,1.1611,True,PR_proteins,XP_010663638.1 probable alpha-mannosidase At5g13980 [Vitis vinifera],-0.128,0.0
XP_059593116.1,False,99.993,0.9557,True,defense_signaling,99.993,0.97,True,defense_signaling,99.993,0.9552,True,antimicrobial,XP_059593116.1 eIF-2-alpha kinase GCN2 [Vitis vinifera],0.0,0.0
XP_010651119.1,False,99.655,1.274,True,cell_death_HR,99.582,1.2461,True,antimicrobial,99.655,1.2696,True,cell_death_HR,"XP_010651119.1 carbamoyl-phosphate synthase large chain, chloroplastic [Vitis vinifera]",-0.073,0.0
XP_010651281.1,False,99.651,1.2713,True,antimicrobial,99.5,1.2267,True,antimicrobial,99.651,1.2662,True,antimicrobial,XP_010651281.1 uncharacterized protein LOC100253550 [Vitis vinifera],-0.151,0.0
XP_010653400.1,False,99.55,1.2417,True,antimicrobial,99.562,1.2385,True,antimicrobial,99.55,1.2364,True,antimicrobial,XP_010653400.1 ubiquitin-activating enzyme E1 2 isoform X1 [Vitis vinifera],0.012,0.0
XP_019072216.1,False,99.148,1.1334,True,PR_proteins,98.767,1.118,False,cell_death_HR,99.148,1.1682,True,cell_death_HR,XP_019072216.1 uncharacterized protein LOC100242789 [Vitis vinifera],-0.381,0.0
XP_010664303.1,False,99.715,1.2862,True,antimicrobial,98.44,0.9389,False,antimicrobial,99.715,1.2811,True,antimicrobial,XP_010664303.1 acetyl-CoA carboxylase 1 [Vitis vinifera],-1.275,0.0
XP_059596489.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596489.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_010663252.1,False,99.631,1.2659,True,antimicrobial,99.348,1.2103,True,antimicrobial,99.631,1.2607,True,antimicrobial,XP_010663252.1 DExH-box ATP-dependent RNA helicase DExH14 isoform X2 [Vitis vinifera],-0.283,0.0
XP_010664302.1,False,99.715,1.2862,True,antimicrobial,98.44,0.9389,False,antimicrobial,99.715,1.2811,True,antimicrobial,XP_010664302.1 acetyl-CoA carboxylase 1 [Vitis vinifera],-1.275,0.0
XP_059593498.1,False,99.492,1.2291,True,antimicrobial,99.509,1.2288,True,antimicrobial,99.492,1.2237,True,antimicrobial,XP_059593498.1 ubiquitin-activating enzyme E1 1 isoform X2 [Vitis vinifera],0.017,0.0
XP_010661054.1,False,99.98,0.9305,True,defense_signaling,99.946,0.9223,True,defense_signaling,99.98,0.9255,True,defense_signaling,XP_010661054.1 uncharacterized protein LOC100264593 isoform X3 [Vitis vinifera],-0.034,0.0
XP_059596497.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596497.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_059590861.1,False,99.596,1.2572,True,antimicrobial,99.651,1.2654,True,antimicrobial,99.596,1.252,True,antimicrobial,XP_059590861.1 abscisic-aldehyde oxidase [Vitis vinifera],0.055,0.0
XP_010663694.2,False,99.828,1.343,True,antimicrobial,99.176,1.3604,True,cell_death_HR,99.828,1.3382,True,antimicrobial,XP_010663694.2 uncharacterized protein LOC100262718 isoform X1 [Vitis vinifera],-0.652,0.0
XP_059596496.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596496.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_059596498.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596498.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_059589788.1,False,99.909,1.5597,True,cell_death_HR,99.966,1.6276,True,cell_death_HR,99.909,1.5573,True,cell_death_HR,XP_059589788.1 tripeptidyl-peptidase 2 isoform X1 [Vitis vinifera],0.057,0.0
XP_010658604.1,False,99.788,1.3033,True,antimicrobial,99.793,1.3001,True,antimicrobial,99.788,1.2982,True,antimicrobial,XP_010658604.1 uncharacterized protein LOC100254754 [Vitis vinifera],0.005,0.0
XP_059596495.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596495.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_059596494.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596494.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_002277714.2,False,99.579,1.2513,True,antimicrobial,99.653,1.2655,True,antimicrobial,99.579,1.246,True,antimicrobial,XP_002277714.2 abscisic-aldehyde oxidase [Vitis vinifera],0.074,0.0
XP_019078604.1,False,99.748,1.2913,True,antimicrobial,99.767,1.2897,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_019078604.1 alpha-aminoadipic semialdehyde synthase isoform X2 [Vitis vinifera],0.019,0.0
XP_010656067.1,False,99.748,1.2913,True,antimicrobial,99.767,1.2897,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_010656067.1 alpha-aminoadipic semialdehyde synthase isoform X2 [Vitis vinifera],0.019,0.0
XP_010656068.1,False,99.748,1.2913,True,antimicrobial,99.767,1.2897,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_010656068.1 alpha-aminoadipic semialdehyde synthase isoform X2 [Vitis vinifera],0.019,0.0
XP_059596493.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596493.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_002279361.1,False,99.687,1.3833,True,cell_death_HR,99.7,1.3819,True,cell_death_HR,99.687,1.3797,True,cell_death_HR,XP_002279361.1 RNA cytidine acetyltransferase 1 [Vitis vinifera],0.013,0.0
XP_059596499.1,False,99.748,1.2913,True,antimicrobial,99.767,1.2897,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596499.1 alpha-aminoadipic semialdehyde synthase isoform X2 [Vitis vinifera],0.019,0.0
XP_059596490.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596490.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_059596492.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596492.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_002273629.1,False,99.562,1.2458,True,antimicrobial,99.604,1.254,True,antimicrobial,99.562,1.2405,True,antimicrobial,XP_002273629.1 abscisic-aldehyde oxidase isoform X1 [Vitis vinifera],0.042,0.0
XP_059596491.1,False,99.748,1.2913,True,antimicrobial,99.733,1.2823,True,antimicrobial,99.748,1.2862,True,antimicrobial,XP_059596491.1 alpha-aminoadipic semialdehyde synthase isoform X1 [Vitis vinifera],-0.015,0.0
XP_010663695.1,False,99.801,1.3182,True,antimicrobial,99.173,1.3604,True,cell_death_HR,99.801,1.3132,True,antimicrobial,XP_010663695.1 uncharacterized protein LOC100262718 isoform X2 [Vitis vinifera],-0.628,0.0
XP_059596412.1,False,99.988,1.0178,True,antimicrobial,99.931,0.98,True,antimicrobial,99.988,1.0116,True,antimicrobial,XP_059596412.1 cellulose synthase A catalytic subunit 8 [UDP-forming] [Vitis vinifera],-0.057,0.0
XP_059593497.1,False,99.492,1.2291,True,antimicrobial,99.509,1.2288,True,antimicrobial,99.492,1.2237,True,antimicrobial,XP_059593497.1 ubiquitin-activating enzyme E1 1 isoform X2 [Vitis vinifera],0.017,0.0
XP_002275617.3,False,99.441,1.2237,True,antimicrobial,99.523,1.2309,True,antimicrobial,99.439,1.2184,True,antimicrobial,XP_002275617.3 ubiquitin-activating enzyme E1 1 isoform X1 [Vitis vinifera],0.082,-0.002
XP_010662530.1,False,98.971,1.1768,False,antimicrobial,99.018,1.1771,True,antimicrobial,98.969,1.1712,False,antimicrobial,"XP_010662530.1 valine--tRNA ligase, mitochondrial 1 isoform X1 [Vitis vinifera]",0.047,-0.002
XP_010661000.1,False,98.955,1.1136,False,PR_proteins,98.916,1.1075,False,PR_proteins,98.953,1.1088,False,PR_proteins,XP_010661000.1 alpha-mannosidase 2 [Vitis vinifera],-0.039,-0.002
XP_002282227.2,False,99.072,1.1836,True,antimicrobial,98.814,1.1608,False,antimicrobial,99.07,1.178,True,antimicrobial,XP_002282227.2 inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase VIP2 isoform X2 [Vitis vinifera],-0.258,-0.002
XP_010645915.1,False,100.0,1.8793,True,NBS_LRR,99.998,1.8105,True,NBS_LRR,99.998,1.7956,True,NBS_LRR,XP_010645915.1 disease resistance protein RUN1 [Vitis vinifera],-0.002,-0.002
XP_010661008.1,False,99.084,1.1855,True,antimicrobial,98.848,1.1624,False,antimicrobial,99.082,1.18,True,antimicrobial,XP_010661008.1 inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase VIP2 isoform X1 [Vitis vinifera],-0.236,-0.002
XP_002276468.1,False,98.955,1.1136,False,PR_proteins,98.916,1.1075,False,PR_proteins,98.953,1.1088,False,PR_proteins,XP_002276468.1 alpha-mannosidase 2 [Vitis vinifera],-0.039,-0.002
XP_002279611.3,False,99.003,1.1171,True,PR_proteins,98.563,1.1262,False,cell_death_HR,99.001,1.175,True,cell_death_HR,XP_002279611.3 uncharacterized protein LOC100257163 isoform X2 [Vitis vinifera],-0.44,-0.002
XP_059597082.1,False,98.59,1.6593,False,NBS_LRR,97.775,1.4597,False,NBS_LRR,98.587,1.5825,False,NBS_LRR,XP_059597082.1 LOW QUALITY PROTEIN: disease resistance protein RPV1 [Vitis vinifera],-0.815,-0.003
XP_010645858.1,False,99.0,1.1169,False,PR_proteins,98.511,1.1362,False,cell_death_HR,98.997,1.1808,False,cell_death_HR,XP_010645858.1 uncharacterized protein LOC100257163 isoform X1 [Vitis vinifera],-0.489,-0.003
XP_059591799.1,False,99.0,1.1169,False,PR_proteins,99.008,1.1168,True,PR_proteins,98.997,1.1122,False,PR_proteins,XP_059591799.1 uncharacterized protein LOC100257163 isoform X3 [Vitis vinifera],0.008,-0.003
XP_059595392.1,False,96.146,0.8558,False,RLK_defense,96.168,1.0211,False,antimicrobial,96.143,0.9596,False,antimicrobial,XP_059595392.1 ABC transporter B family member 19-like [Vitis vinifera],0.022,-0.003
XP_002277475.2,False,99.454,1.3656,True,RLK_defense,99.431,1.3629,True,RLK_defense,99.451,1.3686,True,RLK_defense,XP_002277475.2 receptor-like protein kinase HSL1 [Vitis vinifera],-0.023,-0.003
XP_002283578.3,False,99.655,1.405,True,RLK_defense,99.653,1.3989,True,RLK_defense,99.651,1.3959,True,RLK_defense,XP_002283578.3 probable leucine-rich repeat receptor-like serine/threonine-protein kinase At3g14840 [Vitis vinifera],-0.002,-0.004
XP_010645628.1,False,99.799,1.4975,True,cell_death_HR,97.1,1.1877,False,cell_death_HR,99.794,1.4947,True,cell_death_HR,XP_010645628.1 brefeldin A-inhibited guanine nucleotide-exchange protein 1 [Vitis vinifera],-2.699,-0.005
XP_002280001.1,False,99.799,1.4975,True,cell_death_HR,97.1,1.1877,False,cell_death_HR,99.794,1.4947,True,cell_death_HR,XP_002280001.1 brefeldin A-inhibited guanine nucleotide-exchange protein 1 [Vitis vinifera],-2.699,-0.005
XP_002269283.1,False,94.709,0.7922,False,RLK_defense,94.62,0.7849,False,NBS_LRR,94.704,0.7864,False,RLK_defense,"XP_002269283.1 putative pentatricopeptide repeat-containing protein At5g06400, mitochondrial [Vitis vinifera]",-0.089,-0.005
XP_059591677.1,False,99.702,0.8885,True,defense_signaling,99.66,0.8881,True,defense_signaling,99.697,0.8862,True,defense_signaling,XP_059591677.1 calmodulin-binding transcription activator 4 isoform X2 [Vitis vinifera],-0.042,-0.005
XP_002265157.2,False,99.631,1.4473,True,cell_death_HR,99.636,1.4533,True,cell_death_HR,99.626,1.4466,True,cell_death_HR,XP_002265157.2 FT-interacting protein 1 [Vitis vinifera],0.005,-0.005
XP_002272816.2,False,99.84,1.4399,True,RLK_defense,99.766,1.42,True,RLK_defense,99.835,1.4282,True,RLK_defense,XP_002272816.2 probable LRR receptor-like serine/threonine-protein kinase At1g56140 isoform X1 [Vitis vinifera],-0.074,-0.005
XP_010661183.1,False,99.915,1.855,True,NBS_LRR,99.931,1.7869,True,NBS_LRR,99.91,1.7795,True,NBS_LRR,XP_010661183.1 putative disease resistance protein RGA4 isoform X1 [Vitis vinifera],0.016,-0.005
XP_010661184.1,False,99.915,1.855,True,NBS_LRR,99.929,1.7861,True,NBS_LRR,99.91,1.7795,True,NBS_LRR,XP_010661184.1 putative disease resistance protein RGA4 isoform X2 [Vitis vinifera],0.014,-0.005
XP_010644095.1,False,99.831,1.4357,True,RLK_defense,99.822,1.4298,True,RLK_defense,99.824,1.4272,True,RLK_defense,XP_010644095.1 probable LRR receptor-like serine/threonine-protein kinase At1g53430 [Vitis vinifera],-0.009,-0.007
XP_010644096.1,False,99.831,1.4357,True,RLK_defense,99.822,1.4298,True,RLK_defense,99.824,1.4272,True,RLK_defense,XP_010644096.1 probable LRR receptor-like serine/threonine-protein kinase At1g53430 [Vitis vinifera],-0.009,-0.007
XP_019073758.1,False,99.801,1.8253,True,NBS_LRR,99.879,1.7732,True,NBS_LRR,99.793,1.7571,True,NBS_LRR,XP_019073758.1 disease resistance protein RPV1 [Vitis vinifera],0.078,-0.008
XP_010646554.1,False,99.801,1.8253,True,NBS_LRR,99.879,1.7732,True,NBS_LRR,99.793,1.7571,True,NBS_LRR,XP_010646554.1 disease resistance protein RPV1 [Vitis vinifera],0.078,-0.008
XP_059590346.1,False,99.801,1.8253,True,NBS_LRR,99.879,1.7732,True,NBS_LRR,99.793,1.7571,True,NBS_LRR,XP_059590346.1 disease resistance protein RPV1 [Vitis vinifera],0.078,-0.008
XP_059590345.1,False,99.801,1.8253,True,NBS_LRR,99.879,1.7732,True,NBS_LRR,99.793,1.7571,True,NBS_LRR,XP_059590345.1 disease resistance protein RPV1 [Vitis vinifera],0.078,-0.008
XP_019073759.1,False,99.801,1.8253,True,NBS_LRR,99.879,1.7732,True,NBS_LRR,99.793,1.7571,True,NBS_LRR,XP_019073759.1 disease resistance protein RPV1 [Vitis vinifera],0.078,-0.008
XP_010646553.1,False,99.801,1.8253,True,NBS_LRR,99.879,1.7732,True,NBS_LRR,99.793,1.7571,True,NBS_LRR,XP_010646553.1 disease resistance protein RPV1 [Vitis vinifera],0.078,-0.008
XP_010646555.1,False,99.801,1.8253,True,NBS_LRR,99.879,1.7732,True,NBS_LRR,99.793,1.7571,True,NBS_LRR,XP_010646555.1 disease resistance protein RPV1 [Vitis vinifera],0.078,-0.008
XP_059592529.1,False,99.596,1.4393,True,cell_death_HR,99.552,1.4364,True,cell_death_HR,99.587,1.4361,True,cell_death_HR,XP_059592529.1 DNA polymerase delta catalytic subunit isoform X1 [Vitis vinifera],-0.044,-0.009
XP_010649347.1,False,99.596,1.4393,True,cell_death_HR,99.552,1.4364,True,cell_death_HR,99.587,1.4361,True,cell_death_HR,XP_010649347.1 DNA polymerase delta catalytic subunit isoform X1 [Vitis vinifera],-0.044,-0.009
XP_002264385.1,False,99.596,1.4393,True,cell_death_HR,99.552,1.4364,True,cell_death_HR,99.587,1.4361,True,cell_death_HR,XP_002264385.1 DNA polymerase delta catalytic subunit isoform X1 [Vitis vinifera],-0.044,-0.009
XP_059592254.1,False,99.948,0.9208,True,defense_signaling,99.936,0.9209,True,defense_signaling,99.938,0.9158,True,defense_signaling,XP_059592254.1 protein TOPLESS isoform X2 [Vitis vinifera],-0.012,-0.01
XP_019073480.1,False,99.744,1.4222,True,RLK_defense,99.744,1.4142,True,RLK_defense,99.734,1.4109,True,RLK_defense,XP_019073480.1 probable LRR receptor-like serine/threonine-protein kinase At1g56140 [Vitis vinifera],0.0,-0.01
XP_002280814.1,False,99.956,0.9235,True,defense_signaling,99.889,0.9121,True,defense_signaling,99.946,0.9186,True,defense_signaling,XP_002280814.1 DNA repair protein RAD5B [Vitis vinifera],-0.067,-0.01
XP_010649748.1,False,98.91,1.2744,False,cell_death_HR,98.934,1.236,False,cell_death_HR,98.9,1.27,False,cell_death_HR,"XP_010649748.1 isoleucine--tRNA ligase, chloroplastic/mitochondrial isoform X2 [Vitis vinifera]",0.024,-0.01
XP_010648730.1,False,99.961,0.9244,True,defense_signaling,99.951,0.9231,True,defense_signaling,99.951,0.9194,True,defense_signaling,XP_010648730.1 protein TOPLESS isoform X1 [Vitis vinifera],-0.01,-0.01
XP_010659215.1,False,97.566,0.8727,False,cell_death_HR,97.773,0.8833,False,cell_death_HR,97.556,0.8902,False,PR_proteins,XP_010659215.1 protein transport protein SEC31 homolog B isoform X1 [Vitis vinifera],0.207,-0.01
XP_010661052.1,False,99.945,0.9207,True,defense_signaling,99.887,0.9119,True,defense_signaling,99.935,0.9157,True,defense_signaling,XP_010661052.1 uncharacterized protein LOC100264593 isoform X1 [Vitis vinifera],-0.058,-0.01
XP_010649747.1,False,98.922,1.2699,False,cell_death_HR,98.959,1.2372,False,cell_death_HR,98.912,1.2655,False,cell_death_HR,"XP_010649747.1 isoleucine--tRNA ligase, chloroplastic/mitochondrial isoform X1 [Vitis vinifera]",0.037,-0.01
XP_010661058.1,False,99.945,0.9207,True,defense_signaling,99.926,0.9168,True,defense_signaling,99.935,0.9157,True,defense_signaling,XP_010661058.1 uncharacterized protein LOC100264593 isoform X6 [Vitis vinifera],-0.019,-0.01
XP_010661057.1,False,99.968,0.9261,True,defense_signaling,99.919,0.9159,True,defense_signaling,99.958,0.9211,True,defense_signaling,XP_010661057.1 uncharacterized protein LOC100264593 isoform X5 [Vitis vinifera],-0.049,-0.01
XP_002276961.1,False,96.926,0.9304,False,RLK_defense,96.929,0.9378,False,antimicrobial,96.914,0.9412,False,antimicrobial,XP_002276961.1 histidine kinase 3 [Vitis vinifera],0.003,-0.012
XP_010661056.1,False,99.938,0.9188,True,defense_signaling,99.877,0.9113,True,defense_signaling,99.926,0.9138,True,defense_signaling,XP_010661056.1 uncharacterized protein LOC100264593 isoform X4 [Vitis vinifera],-0.061,-0.012
XP_010655580.1,False,99.828,1.4354,True,RLK_defense,99.828,1.4303,True,RLK_defense,99.815,1.4266,True,RLK_defense,XP_010655580.1 probable LRR receptor-like serine/threonine-protein kinase At1g07650 isoform X1 [Vitis vinifera],0.0,-0.013
XP_010653684.1,False,95.745,1.1143,False,cell_death_HR,95.883,1.1226,False,cell_death_HR,95.732,1.1153,False,cell_death_HR,XP_010653684.1 uncharacterized protein LOC100265499 isoform X1 [Vitis vinifera],0.138,-0.013
XP_059593429.1,False,94.36,0.8627,False,antimicrobial,94.973,0.9152,False,antimicrobial,94.346,0.9166,False,antimicrobial,XP_059593429.1 ABC transporter B family member 20 isoform X1 [Vitis vinifera],0.613,-0.014
XP_003633847.1,False,96.97,1.0579,False,antimicrobial,96.833,1.0516,False,antimicrobial,96.956,1.0518,False,antimicrobial,XP_003633847.1 probable ubiquitin conjugation factor E4 [Vitis vinifera],-0.137,-0.014
XP_002280942.1,False,98.272,1.0767,False,antimicrobial,98.235,1.0832,False,antimicrobial,98.258,1.0819,False,antimicrobial,XP_002280942.1 subtilisin-like protease SBT6.1 [Vitis vinifera],-0.037,-0.014
XP_010651064.1,False,94.36,0.8627,False,antimicrobial,94.973,0.9152,False,antimicrobial,94.346,0.9166,False,antimicrobial,XP_010651064.1 ABC transporter B family member 20 isoform X1 [Vitis vinifera],0.613,-0.014
XP_059591037.1,False,97.458,1.188,False,NBS_LRR,97.381,1.1853,False,NBS_LRR,97.443,1.166,False,NBS_LRR,XP_059591037.1 uncharacterized protein LOC100262500 [Vitis vinifera],-0.077,-0.015
XP_002274337.1,False,96.675,1.1169,False,cell_death_HR,95.998,1.0338,False,antimicrobial,96.66,1.1114,False,cell_death_HR,XP_002274337.1 callose synthase 5 [Vitis vinifera],-0.677,-0.015
XP_002283477.2,False,99.715,1.4116,True,RLK_defense,99.715,1.4065,True,RLK_defense,99.7,1.402,True,RLK_defense,XP_002283477.2 probable LRR receptor-like serine/threonine-protein kinase At1g53430 [Vitis vinifera],0.0,-0.015
XP_010661233.3,False,99.902,1.8508,True,NBS_LRR,99.865,1.7717,True,NBS_LRR,99.887,1.7717,True,NBS_LRR,XP_010661233.3 putative disease resistance protein RGA3 [Vitis vinifera],-0.037,-0.015
XP_019081880.1,False,99.487,0.8735,True,defense_signaling,99.396,0.8738,True,defense_signaling,99.472,0.8707,True,defense_signaling,XP_019081880.1 uncharacterized protein LOC100252512 isoform X1 [Vitis vinifera],-0.091,-0.015
XP_019081865.1,False,99.487,0.8735,True,defense_signaling,99.396,0.8738,True,defense_signaling,99.472,0.8707,True,defense_signaling,XP_019081865.1 uncharacterized protein LOC100252512 isoform X1 [Vitis vinifera],-0.091,-0.015
XP_019071775.2,False,98.538,1.0839,False,PR_proteins,98.344,1.0714,False,PR_proteins,98.523,1.079,False,PR_proteins,XP_019071775.2 uncharacterized protein LOC109121565 [Vitis vinifera],-0.194,-0.015
XP_010653118.1,False,97.108,1.0153,False,PR_proteins,97.588,1.0319,False,PR_proteins,97.091,1.023,False,antimicrobial,XP_010653118.1 probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH5 [Vitis vinifera],0.48,-0.017
XP_002264260.1,False,99.936,0.9183,True,defense_signaling,99.924,0.9168,True,defense_signaling,99.919,0.9134,True,defense_signaling,XP_002264260.1 protein CHROMATIN REMODELING 24 [Vitis vinifera],-0.012,-0.017
XP_002264678.4,False,99.254,1.3723,True,cell_death_HR,99.195,1.3627,True,cell_death_HR,99.237,1.3686,True,cell_death_HR,XP_002264678.4 uncharacterized protein LOC100243556 [Vitis vinifera],-0.059,-0.017
XP_059592256.1,False,99.931,0.9173,True,defense_signaling,99.874,0.911,True,defense_signaling,99.914,0.9123,True,defense_signaling,XP_059592256.1 topless-related protein 1 isoform X4 [Vitis vinifera],-0.057,-0.017
XP_010658364.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_010658364.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_010658361.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_010658361.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_010658362.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_010658362.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_010658363.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_010658363.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
