protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
XP_015636333.1,False,99.746,1.1116,True,defense_signaling,99.922,1.164,True,defense_signaling,99.927,1.1569,True,defense_signaling,XP_015636333.1 eIF-2-alpha kinase GCN2 isoform X4 [Oryza sativa Japonica Group],0.176,0.181
XP_015637016.1,False,99.072,2.101,True,NBS_LRR,99.251,2.1126,True,NBS_LRR,99.251,2.1149,True,NBS_LRR,XP_015637016.1 disease resistance protein Pik-2-like [Oryza sativa Japonica Group],0.179,0.179
XP_015615773.1,False,89.614,1.0046,False,antimicrobial,89.611,1.0264,False,antimicrobial,89.787,1.0309,False,antimicrobial,XP_015615773.1 ubiquitin-like modifier-activating enzyme atg7 isoform X1 [Oryza sativa Japonica Group],-0.003,0.173
XP_015615781.1,False,89.658,1.003,False,antimicrobial,89.59,1.026,False,antimicrobial,89.83,1.0318,False,antimicrobial,XP_015615781.1 ubiquitin-like modifier-activating enzyme atg7 isoform X2 [Oryza sativa Japonica Group],-0.068,0.172
XP_015614346.1,False,97.367,1.5822,False,NBS_LRR,96.082,1.4069,False,NBS_LRR,97.538,1.5723,False,NBS_LRR,XP_015614346.1 uncharacterized protein LOC4349244 [Oryza sativa Japonica Group],-1.285,0.171
XP_015631507.1,False,96.883,1.2903,False,antimicrobial,96.961,1.2963,False,antimicrobial,97.052,1.2961,False,antimicrobial,XP_015631507.1 probable ubiquitin conjugation factor E4 [Oryza sativa Japonica Group],0.078,0.169
XP_015648437.1,False,97.595,1.4168,False,RLK_defense,97.649,1.4339,False,RLK_defense,97.764,1.453,False,RLK_defense,XP_015648437.1 LRR receptor-like serine/threonine-protein kinase [Oryza sativa Japonica Group],0.054,0.169
XP_015622260.1,False,99.396,2.2343,True,NBS_LRR,99.412,2.1769,True,NBS_LRR,99.563,2.2067,True,NBS_LRR,XP_015622260.1 putative disease resistance RPP13-like protein 1 isoform X1 [Oryza sativa Japonica Group],0.016,0.167
XP_015622262.1,False,99.396,2.2343,True,NBS_LRR,99.446,2.1798,True,NBS_LRR,99.563,2.2067,True,NBS_LRR,XP_015622262.1 putative disease resistance RPP13-like protein 1 isoform X2 [Oryza sativa Japonica Group],0.05,0.167
XP_015625862.1,False,64.578,0.4419,False,defense_signaling,66.769,0.4721,False,defense_signaling,64.745,0.4428,False,defense_signaling,XP_015625862.1 uncharacterized protein LOC107277268 isoform X2 [Oryza sativa Japonica Group],2.191,0.167
XP_015617784.2,False,98.271,1.5473,False,RLK_defense,98.342,1.5634,False,RLK_defense,98.438,1.5784,False,RLK_defense,XP_015617784.2 LOW QUALITY PROTEIN: LRR receptor-like serine/threonine-protein kinase EFR [Oryza sativa Japonica Group],0.071,0.167
XP_015622261.1,False,99.396,2.2343,True,NBS_LRR,99.412,2.1769,True,NBS_LRR,99.563,2.2067,True,NBS_LRR,XP_015622261.1 putative disease resistance RPP13-like protein 1 isoform X1 [Oryza sativa Japonica Group],0.016,0.167
XP_015649819.1,False,83.479,0.8645,False,cell_death_HR,83.584,0.875,False,antimicrobial,83.645,0.8569,False,cell_death_HR,XP_015649819.1 DNA-directed RNA polymerase II subunit 1 [Oryza sativa Japonica Group],0.105,0.166
XP_015636114.1,False,99.408,2.2388,True,NBS_LRR,99.558,2.2152,True,NBS_LRR,99.573,2.2108,True,NBS_LRR,XP_015636114.1 putative disease resistance protein RGA1 isoform X1 [Oryza sativa Japonica Group],0.15,0.165
XP_015614893.1,False,99.472,2.2526,True,NBS_LRR,99.61,2.2208,True,NBS_LRR,99.636,2.2202,True,NBS_LRR,XP_015614893.1 disease resistance protein Pik-2-like isoform X1 [Oryza sativa Japonica Group],0.138,0.164
XP_025879272.1,False,97.764,1.4541,False,RLK_defense,97.809,1.4764,False,RLK_defense,97.919,1.4966,False,RLK_defense,XP_025879272.1 probable LRR receptor-like serine/threonine-protein kinase At3g47570 [Oryza sativa Japonica Group],0.045,0.155
XP_015614501.1,False,97.729,1.3729,False,cell_death_HR,97.794,1.3817,False,cell_death_HR,97.879,1.3667,False,cell_death_HR,XP_015614501.1 phospholipid-transporting ATPase 3 isoform X2 [Oryza sativa Japonica Group],0.065,0.15
XP_015615300.1,False,96.237,0.9386,False,defense_signaling,96.66,0.9601,False,antimicrobial,96.385,1.0196,False,antimicrobial,XP_015615300.1 ABC transporter G family member 28 isoform X1 [Oryza sativa Japonica Group],0.423,0.148
XP_015617844.1,False,98.992,2.074,False,NBS_LRR,99.147,2.0772,True,NBS_LRR,99.138,2.0733,True,NBS_LRR,XP_015617844.1 putative disease resistance protein RGA3 [Oryza sativa Japonica Group],0.155,0.146
XP_015636003.1,False,99.601,2.2862,True,NBS_LRR,99.262,2.1178,True,NBS_LRR,99.746,2.2472,True,NBS_LRR,XP_015636003.1 uncharacterized protein LOC4337041 [Oryza sativa Japonica Group],-0.339,0.145
XP_025881902.1,False,99.385,2.2276,True,NBS_LRR,99.49,2.1898,True,NBS_LRR,99.526,2.203,True,NBS_LRR,XP_025881902.1 disease resistance protein RGA2 isoform X3 [Oryza sativa Japonica Group],0.105,0.141
XP_015617420.1,False,98.659,1.9307,False,NBS_LRR,98.936,2.0087,False,NBS_LRR,98.8,1.95,False,NBS_LRR,XP_015617420.1 disease resistance protein RGA2 isoform X2 [Oryza sativa Japonica Group],0.277,0.141
XP_015615796.1,False,97.597,1.4185,False,RLK_defense,97.647,1.4338,False,RLK_defense,97.736,1.4627,False,NBS_LRR,XP_015615796.1 probable LRR receptor-like serine/threonine-protein kinase At3g47570 [Oryza sativa Japonica Group],0.05,0.139
XP_015626258.1,False,98.004,1.5021,False,RLK_defense,98.034,1.5187,False,RLK_defense,98.142,1.5324,False,RLK_defense,XP_015626258.1 probable LRR receptor-like serine/threonine-protein kinase At3g47570 [Oryza sativa Japonica Group],0.03,0.138
XP_015640727.1,True,99.481,2.2575,True,NBS_LRR,99.509,2.1977,True,NBS_LRR,99.617,2.2171,True,NBS_LRR,XP_015640727.1 putative disease resistance protein RGA4 [Oryza sativa Japonica Group],0.028,0.136
XP_025878574.1,False,99.312,2.2016,True,NBS_LRR,99.598,2.2197,True,NBS_LRR,99.448,2.1796,True,NBS_LRR,XP_025878574.1 putative disease resistance protein RGA3 [Oryza sativa Japonica Group],0.286,0.136
XP_015642988.1,False,99.582,1.7407,True,RLK_defense,99.657,1.7642,True,RLK_defense,99.716,1.7912,True,RLK_defense,XP_015642988.1 tyrosine-sulfated glycopeptide receptor 1 [Oryza sativa Japonica Group],0.075,0.134
XP_015626109.1,False,90.365,1.0447,False,cell_death_HR,94.703,0.9015,False,defense_signaling,90.497,1.0376,False,cell_death_HR,XP_015626109.1 protein TSS [Oryza sativa Japonica Group],4.338,0.132
XP_015635403.1,False,97.412,1.5844,False,NBS_LRR,99.852,1.145,True,defense_signaling,97.543,1.5243,False,NBS_LRR,XP_015635403.1 LOW QUALITY PROTEIN: uncharacterized protein LOC9266263 [Oryza sativa Japonica Group],2.44,0.131
XP_015650355.1,False,96.056,1.226,False,cell_death_HR,95.845,1.2546,False,cell_death_HR,96.186,1.2759,False,cell_death_HR,XP_015650355.1 helicase-like transcription factor CHR28 [Oryza sativa Japonica Group],-0.211,0.13
XP_015624609.1,False,96.402,1.2488,False,NBS_LRR,96.453,1.2544,False,NBS_LRR,96.531,1.246,False,NBS_LRR,XP_015624609.1 receptor-like protein 3 [Oryza sativa Japonica Group],0.051,0.129
XP_025876331.1,False,99.627,2.2899,True,NBS_LRR,99.718,2.2525,True,NBS_LRR,99.756,2.2479,True,NBS_LRR,XP_025876331.1 putative disease resistance RPP13-like protein 1 [Oryza sativa Japonica Group],0.091,0.129
XP_015612169.1,False,98.91,2.0455,False,NBS_LRR,98.981,2.0359,False,NBS_LRR,99.037,2.0421,True,NBS_LRR,XP_015612169.1 putative disease resistance protein RGA1 isoform X1 [Oryza sativa Japonica Group],0.071,0.127
XP_015616479.1,False,98.757,1.9765,False,NBS_LRR,98.882,1.991,False,NBS_LRR,98.884,1.9924,False,NBS_LRR,XP_015616479.1 disease resistance protein Pikm1-TS-like isoform X1 [Oryza sativa Japonica Group],0.125,0.127
XP_025878856.1,False,97.555,1.5792,False,NBS_LRR,97.743,1.6011,False,NBS_LRR,97.682,1.5918,False,NBS_LRR,XP_025878856.1 probable leucine-rich repeat receptor-like protein kinase At1g35710 [Oryza sativa Japonica Group],0.188,0.127
XP_015631008.1,False,88.827,0.7917,False,defense_signaling,89.097,0.7956,False,defense_signaling,88.954,0.7933,False,defense_signaling,XP_015631008.1 uncharacterized protein LOC4331594 isoform X1 [Oryza sativa Japonica Group],0.27,0.127
XP_015643215.1,False,98.574,1.8806,False,NBS_LRR,98.161,1.6937,False,NBS_LRR,98.699,1.9026,False,NBS_LRR,XP_015643215.1 uncharacterized protein LOC4341646 isoform X2 [Oryza sativa Japonica Group],-0.413,0.125
XP_015630439.1,False,99.758,1.5763,True,antimicrobial,99.901,1.6497,True,antimicrobial,99.883,1.6294,True,antimicrobial,XP_015630439.1 probable aldehyde oxidase 2 [Oryza sativa Japonica Group],0.143,0.125
XP_015616322.1,False,62.015,0.3602,False,RLK_defense,62.95,0.3726,False,RLK_defense,62.137,0.36,False,RLK_defense,XP_015616322.1 uncharacterized protein LOC107279392 [Oryza sativa Japonica Group],0.935,0.122
XP_015644099.1,False,99.622,2.2888,True,NBS_LRR,99.81,2.2807,True,NBS_LRR,99.742,2.2462,True,NBS_LRR,XP_015644099.1 putative disease resistance protein RGA3 isoform X2 [Oryza sativa Japonica Group],0.188,0.12
XP_015644707.1,False,99.356,2.2191,True,NBS_LRR,99.208,2.0943,True,NBS_LRR,99.476,2.1846,True,NBS_LRR,XP_015644707.1 disease resistance protein RGA2 [Oryza sativa Japonica Group],-0.148,0.12
XP_015644098.1,False,99.622,2.2888,True,NBS_LRR,99.743,2.2656,True,NBS_LRR,99.742,2.2462,True,NBS_LRR,XP_015644098.1 putative disease resistance protein RGA3 isoform X1 [Oryza sativa Japonica Group],0.121,0.12
XP_025882112.1,False,99.622,2.2888,True,NBS_LRR,99.743,2.2656,True,NBS_LRR,99.742,2.2462,True,NBS_LRR,XP_025882112.1 putative disease resistance protein RGA3 isoform X1 [Oryza sativa Japonica Group],0.121,0.12
XP_015612581.1,False,99.605,1.2004,True,antimicrobial,99.953,1.1812,True,defense_signaling,99.718,1.1911,True,antimicrobial,"XP_015612581.1 tRNase Z TRZ3, mitochondrial isoform X2 [Oryza sativa Japonica Group]",0.348,0.113
XP_015626249.1,False,96.58,1.2063,False,PR_proteins,97.25,1.2455,False,antimicrobial,96.691,1.2608,False,antimicrobial,XP_015626249.1 probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH5 [Oryza sativa Japonica Group],0.67,0.111
XP_015650904.1,False,99.241,2.1812,True,NBS_LRR,99.27,2.1196,True,NBS_LRR,99.352,2.1541,True,NBS_LRR,XP_015650904.1 putative disease resistance protein RGA3 [Oryza sativa Japonica Group],0.029,0.111
XP_015642966.1,False,98.786,1.284,False,PR_proteins,98.884,1.3079,False,PR_proteins,98.896,1.3343,False,antimicrobial,XP_015642966.1 subtilisin-like protease SBT6.1 [Oryza sativa Japonica Group],0.098,0.11
XP_015649233.1,False,73.935,0.5422,False,RLK_defense,74.417,0.5482,False,RLK_defense,74.043,0.5422,False,RLK_defense,XP_015649233.1 uncharacterized protein LOC107281912 [Oryza sativa Japonica Group],0.482,0.108
XP_015615734.1,False,99.389,2.2327,True,NBS_LRR,99.335,2.1463,True,NBS_LRR,99.497,2.1919,True,NBS_LRR,XP_015615734.1 disease resistance protein RGA4-like [Oryza sativa Japonica Group],-0.054,0.108
XP_015643214.1,False,99.443,2.2452,True,NBS_LRR,98.487,1.7959,False,NBS_LRR,99.551,2.2053,True,NBS_LRR,XP_015643214.1 uncharacterized protein LOC4341646 isoform X1 [Oryza sativa Japonica Group],-0.956,0.108
XP_015614946.1,False,99.744,1.5712,True,antimicrobial,99.892,1.6403,True,antimicrobial,99.85,1.6134,True,antimicrobial,XP_015614946.1 probable aldehyde oxidase 1 [Oryza sativa Japonica Group],0.148,0.106
XP_015617416.1,False,98.659,1.9307,False,NBS_LRR,98.921,2.0047,False,NBS_LRR,98.763,1.9408,False,NBS_LRR,XP_015617416.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.262,0.104
XP_015616379.2,False,98.89,2.0327,False,NBS_LRR,98.794,1.9741,False,NBS_LRR,98.994,2.0289,False,NBS_LRR,XP_015616379.2 disease resistance protein PIK5-NP [Oryza sativa Japonica Group],-0.096,0.104
XP_015617414.1,False,98.659,1.9307,False,NBS_LRR,98.921,2.0047,False,NBS_LRR,98.763,1.9408,False,NBS_LRR,XP_015617414.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.262,0.104
XP_015617417.1,False,98.659,1.9307,False,NBS_LRR,98.921,2.0047,False,NBS_LRR,98.763,1.9408,False,NBS_LRR,XP_015617417.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.262,0.104
XP_015617418.1,False,98.659,1.9307,False,NBS_LRR,98.921,2.0047,False,NBS_LRR,98.763,1.9408,False,NBS_LRR,XP_015617418.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.262,0.104
XP_015617419.1,False,98.659,1.9307,False,NBS_LRR,98.921,2.0047,False,NBS_LRR,98.763,1.9408,False,NBS_LRR,XP_015617419.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.262,0.104
XP_025876967.1,False,98.659,1.9307,False,NBS_LRR,98.921,2.0047,False,NBS_LRR,98.763,1.9408,False,NBS_LRR,XP_025876967.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.262,0.104
XP_025877115.1,False,98.89,2.0327,False,NBS_LRR,98.794,1.9741,False,NBS_LRR,98.994,2.0289,False,NBS_LRR,XP_025877115.1 disease resistance protein PIK5-NP [Oryza sativa Japonica Group],-0.096,0.104
XP_025877752.1,False,96.81,1.2875,False,antimicrobial,97.12,1.3045,False,antimicrobial,96.913,1.289,False,antimicrobial,XP_025877752.1 ubiquitin carboxyl-terminal hydrolase 12 isoform X5 [Oryza sativa Japonica Group],0.31,0.103
XP_015632811.1,False,89.353,1.0205,False,antimicrobial,89.698,1.0283,False,antimicrobial,89.456,1.0229,False,antimicrobial,XP_015632811.1 DNA-directed RNA polymerase III subunit 2 isoform X2 [Oryza sativa Japonica Group],0.345,0.103
XP_025878942.1,False,99.435,2.2445,True,NBS_LRR,99.684,2.2337,True,NBS_LRR,99.536,2.2031,True,NBS_LRR,XP_025878942.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.249,0.101
XP_025878941.1,False,99.435,2.2445,True,NBS_LRR,99.684,2.2337,True,NBS_LRR,99.536,2.2031,True,NBS_LRR,XP_025878941.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.249,0.101
XP_025878945.1,False,99.435,2.2445,True,NBS_LRR,99.684,2.2337,True,NBS_LRR,99.536,2.2031,True,NBS_LRR,XP_025878945.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.249,0.101
XP_025878944.1,False,99.435,2.2445,True,NBS_LRR,99.684,2.2337,True,NBS_LRR,99.536,2.2031,True,NBS_LRR,XP_025878944.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.249,0.101
XP_025878943.1,False,99.435,2.2445,True,NBS_LRR,99.684,2.2337,True,NBS_LRR,99.536,2.2031,True,NBS_LRR,XP_025878943.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.249,0.101
XP_015618229.1,False,99.678,2.2987,True,NBS_LRR,99.756,2.27,True,NBS_LRR,99.779,2.257,True,NBS_LRR,XP_015618229.1 putative disease resistance RPP13-like protein 1 [Oryza sativa Japonica Group],0.078,0.101
XP_025878940.1,False,99.435,2.2445,True,NBS_LRR,99.684,2.2337,True,NBS_LRR,99.536,2.2031,True,NBS_LRR,XP_025878940.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.249,0.101
XP_025879148.1,False,98.44,1.8036,False,NBS_LRR,98.544,1.8348,False,NBS_LRR,98.539,1.8282,False,NBS_LRR,XP_025879148.1 putative disease resistance protein RGA3 [Oryza sativa Japonica Group],0.104,0.099
XP_025875883.1,False,98.762,1.9783,False,NBS_LRR,98.84,1.9843,False,NBS_LRR,98.861,1.9803,False,NBS_LRR,XP_025875883.1 putative disease resistance protein RGA3 [Oryza sativa Japonica Group],0.078,0.099
XP_025877533.1,False,99.668,2.2974,True,NBS_LRR,99.731,2.2569,True,NBS_LRR,99.766,2.252,True,NBS_LRR,XP_025877533.1 putative disease resistance protein RGA4 [Oryza sativa Japonica Group],0.063,0.098
XP_025877532.1,False,99.668,2.2974,True,NBS_LRR,99.731,2.2569,True,NBS_LRR,99.766,2.252,True,NBS_LRR,XP_025877532.1 putative disease resistance protein RGA4 [Oryza sativa Japonica Group],0.063,0.098
XP_015615532.1,False,98.635,1.9187,False,NBS_LRR,98.682,1.9037,False,NBS_LRR,98.732,1.9232,False,NBS_LRR,XP_015615532.1 disease resistance protein PIK6-NP-like [Oryza sativa Japonica Group],0.047,0.097
XP_015642370.1,False,97.529,1.3995,False,RLK_defense,97.557,1.4142,False,RLK_defense,97.625,1.4311,False,NBS_LRR,XP_015642370.1 receptor kinase-like protein Xa21 [Oryza sativa Japonica Group],0.028,0.096
XP_025881354.1,False,81.989,0.6855,False,defense_signaling,82.234,0.6871,False,defense_signaling,82.083,0.6854,False,defense_signaling,XP_025881354.1 probable ubiquitin-conjugating enzyme E2 23 [Oryza sativa Japonica Group],0.245,0.094
XP_015641591.1,False,97.672,1.4317,False,RLK_defense,97.74,1.4532,False,RLK_defense,97.766,1.4536,False,RLK_defense,XP_015641591.1 receptor kinase-like protein Xa21 [Oryza sativa Japonica Group],0.068,0.094
XP_015612318.1,False,99.836,2.3625,True,NBS_LRR,99.915,2.3293,True,NBS_LRR,99.93,2.3216,True,NBS_LRR,XP_015612318.1 putative disease resistance protein RGA3 [Oryza sativa Japonica Group],0.079,0.094
XP_015611507.1,False,97.383,0.9715,False,defense_signaling,93.78,0.8822,False,defense_signaling,97.477,1.351,False,cell_death_HR,XP_015611507.1 E3 ubiquitin-protein ligase UPL1 isoform X2 [Oryza sativa Japonica Group],-3.603,0.094
XP_015634890.1,False,95.911,1.4055,False,NBS_LRR,96.042,1.4019,False,NBS_LRR,95.998,1.3971,False,NBS_LRR,XP_015634890.1 uncharacterized protein LOC4336770 [Oryza sativa Japonica Group],0.131,0.087
XP_015612170.1,False,98.802,1.9898,False,NBS_LRR,98.835,1.9783,False,NBS_LRR,98.887,1.9928,False,NBS_LRR,XP_015612170.1 putative disease resistance protein RGA3 isoform X2 [Oryza sativa Japonica Group],0.033,0.085
XP_015651419.1,False,96.73,1.2022,False,RLK_defense,96.761,1.2143,False,RLK_defense,96.813,1.2316,False,RLK_defense,XP_015651419.1 LRR receptor-like serine/threonine-protein kinase [Oryza sativa Japonica Group],0.031,0.083
XP_015631280.1,False,65.317,0.4516,False,defense_signaling,65.507,0.4531,False,defense_signaling,65.399,0.4528,False,defense_signaling,XP_015631280.1 filament-like plant protein 4 [Oryza sativa Japonica Group],0.19,0.082
XP_015631279.1,False,65.317,0.4516,False,defense_signaling,65.507,0.4531,False,defense_signaling,65.399,0.4528,False,defense_signaling,XP_015631279.1 filament-like plant protein 4 [Oryza sativa Japonica Group],0.19,0.082
XP_015631762.1,False,96.289,1.2026,False,antimicrobial,97.127,1.3051,False,antimicrobial,96.371,1.2643,False,antimicrobial,"XP_015631762.1 protein SUPPRESSOR OF QUENCHING 1, chloroplastic isoform X4 [Oryza sativa Japonica Group]",0.838,0.082
XP_015626059.1,False,99.913,1.1559,True,defense_signaling,99.984,1.1951,True,defense_signaling,99.993,1.204,True,defense_signaling,XP_015626059.1 probable serine/threonine-protein kinase SIS8 [Oryza sativa Japonica Group],0.071,0.08
XP_015636791.1,False,99.746,2.3107,True,NBS_LRR,99.814,2.282,True,NBS_LRR,99.826,2.2784,True,NBS_LRR,XP_015636791.1 putative disease resistance RPP13-like protein 1 [Oryza sativa Japonica Group],0.068,0.08
XP_015629988.1,False,99.681,2.2989,True,NBS_LRR,99.725,2.2542,True,NBS_LRR,99.76,2.2497,True,NBS_LRR,XP_015629988.1 putative disease resistance protein RGA3 [Oryza sativa Japonica Group],0.044,0.079
XP_015614894.1,False,99.578,2.2759,True,NBS_LRR,99.63,2.2261,True,NBS_LRR,99.656,2.2225,True,NBS_LRR,XP_015614894.1 disease resistance protein Pik-2-like isoform X2 [Oryza sativa Japonica Group],0.052,0.078
XP_025876642.1,False,99.578,2.2759,True,NBS_LRR,99.63,2.2261,True,NBS_LRR,99.656,2.2225,True,NBS_LRR,XP_025876642.1 disease resistance protein Pik-2-like isoform X2 [Oryza sativa Japonica Group],0.052,0.078
XP_015632775.1,False,99.082,1.4491,True,antimicrobial,99.171,1.4538,True,antimicrobial,99.158,1.4506,True,antimicrobial,"XP_015632775.1 valine--tRNA ligase, mitochondrial 1 isoform X2 [Oryza sativa Japonica Group]",0.089,0.076
XP_015647644.1,False,98.788,1.9787,False,NBS_LRR,98.95,2.0127,False,NBS_LRR,98.863,1.9806,False,NBS_LRR,XP_015647644.1 putative disease resistance protein RGA3 [Oryza sativa Japonica Group],0.162,0.075
XP_015614421.1,False,99.594,1.6209,True,cell_death_HR,99.659,1.6394,True,cell_death_HR,99.669,1.641,True,cell_death_HR,XP_015614421.1 phospholipase D gamma 1 [Oryza sativa Japonica Group],0.065,0.075
XP_015643030.1,False,99.324,1.5532,True,cell_death_HR,99.429,1.5077,True,cell_death_HR,99.399,1.5474,True,cell_death_HR,"XP_015643030.1 glycine--tRNA ligase, chloroplastic/mitochondrial 2 isoform X3 [Oryza sativa Japonica Group]",0.105,0.075
XP_015642426.2,False,99.603,1.7479,True,RLK_defense,99.631,1.7594,True,RLK_defense,99.678,1.775,True,RLK_defense,XP_015642426.2 tyrosine-sulfated glycopeptide receptor 1 [Oryza sativa Japonica Group],0.028,0.075
XP_015624498.1,False,98.887,2.0319,False,NBS_LRR,98.971,2.0253,False,NBS_LRR,98.962,2.0215,False,NBS_LRR,XP_015624498.1 disease resistance protein RGA2 isoform X1 [Oryza sativa Japonica Group],0.084,0.075
XP_015630957.1,False,99.481,1.5003,True,antimicrobial,99.556,1.51,True,antimicrobial,99.554,1.5083,True,antimicrobial,"XP_015630957.1 valine--tRNA ligase, mitochondrial 1 [Oryza sativa Japonica Group]",0.075,0.073
XP_015629845.1,False,99.659,1.5395,True,antimicrobial,99.723,1.5509,True,antimicrobial,99.732,1.5567,True,antimicrobial,XP_015629845.1 phosphoenolpyruvate carboxylase 4 [Oryza sativa Japonica Group],0.064,0.073
XP_025880762.1,False,97.12,1.3527,False,NBS_LRR,97.163,1.3747,False,NBS_LRR,97.193,1.3783,False,NBS_LRR,XP_025880762.1 wall-associated receptor kinase-like 3 [Oryza sativa Japonica Group],0.043,0.073
XP_015647538.1,False,98.584,1.8827,False,NBS_LRR,98.626,1.8685,False,NBS_LRR,98.656,1.8848,False,NBS_LRR,XP_015647538.1 disease resistance protein PIK6-NP-like [Oryza sativa Japonica Group],0.042,0.072
XP_015643029.1,False,99.307,1.5495,True,cell_death_HR,99.425,1.4997,True,cell_death_HR,99.378,1.5436,True,cell_death_HR,"XP_015643029.1 glycine--tRNA ligase, chloroplastic/mitochondrial 2 isoform X2 [Oryza sativa Japonica Group]",0.118,0.071
XP_015638846.1,False,98.58,1.449,False,cell_death_HR,98.634,1.4563,False,cell_death_HR,98.651,1.4548,False,cell_death_HR,"XP_015638846.1 PH, RCC1 and FYVE domains-containing protein 1 [Oryza sativa Japonica Group]",0.054,0.071
XP_015638845.1,False,98.58,1.449,False,cell_death_HR,98.634,1.4563,False,cell_death_HR,98.651,1.4548,False,cell_death_HR,"XP_015638845.1 PH, RCC1 and FYVE domains-containing protein 1 [Oryza sativa Japonica Group]",0.054,0.071
XP_025883431.1,False,99.262,2.1858,True,NBS_LRR,99.016,2.0449,True,NBS_LRR,99.333,2.1496,True,NBS_LRR,XP_025883431.1 uncharacterized protein LOC4344796 isoform X1 [Oryza sativa Japonica Group],-0.246,0.071
XP_015615761.1,False,98.473,1.8291,False,NBS_LRR,98.539,1.8325,False,NBS_LRR,98.544,1.8359,False,NBS_LRR,XP_015615761.1 disease resistance protein PIK5-NP-like [Oryza sativa Japonica Group],0.066,0.071
XP_015630438.1,False,99.784,1.5897,True,antimicrobial,99.897,1.6453,True,antimicrobial,99.854,1.6169,True,antimicrobial,XP_015630438.1 probable aldehyde oxidase 3 [Oryza sativa Japonica Group],0.113,0.07
XP_015616935.1,False,99.629,2.2901,True,NBS_LRR,99.699,2.2374,True,NBS_LRR,99.697,2.2342,True,NBS_LRR,XP_015616935.1 putative disease resistance protein RGA4 isoform X2 [Oryza sativa Japonica Group],0.07,0.068
XP_015618159.1,False,98.191,1.7191,False,NBS_LRR,98.252,1.7176,False,NBS_LRR,98.257,1.721,False,NBS_LRR,XP_015618159.1 disease resistance protein RGA4-like [Oryza sativa Japonica Group],0.061,0.066
XP_015630681.1,False,99.133,1.0501,True,defense_signaling,99.446,1.0822,True,defense_signaling,99.197,1.0563,True,defense_signaling,XP_015630681.1 protein TORNADO 1-like isoform X1 [Oryza sativa Japonica Group],0.313,0.064
XP_015626096.1,False,97.402,1.2527,False,PR_proteins,97.494,1.2578,False,PR_proteins,97.466,1.2533,False,PR_proteins,XP_015626096.1 protein argonaute 1A isoform X1 [Oryza sativa Japonica Group],0.092,0.064
XP_015614502.1,False,97.816,1.3822,False,cell_death_HR,97.642,1.3672,False,cell_death_HR,97.879,1.3759,False,cell_death_HR,XP_015614502.1 phospholipid-transporting ATPase 3 isoform X3 [Oryza sativa Japonica Group],-0.174,0.063
XP_015619689.1,False,99.569,2.2756,True,NBS_LRR,99.623,2.2233,True,NBS_LRR,99.632,2.2199,True,NBS_LRR,XP_015619689.1 putative disease resistance protein RGA4 [Oryza sativa Japonica Group],0.054,0.063
XP_025877789.1,False,99.569,2.2756,True,NBS_LRR,99.623,2.2233,True,NBS_LRR,99.632,2.2199,True,NBS_LRR,XP_025877789.1 putative disease resistance protein RGA4 [Oryza sativa Japonica Group],0.054,0.063
XP_015617680.1,False,99.565,2.2751,True,NBS_LRR,99.615,2.222,True,NBS_LRR,99.624,2.218,True,NBS_LRR,XP_015617680.1 putative disease resistance protein RGA4 [Oryza sativa Japonica Group],0.05,0.059
XP_015642847.1,False,97.865,1.4789,False,RLK_defense,97.849,1.4855,False,RLK_defense,97.924,1.4979,False,RLK_defense,XP_015642847.1 receptor kinase-like protein Xa21 [Oryza sativa Japonica Group],-0.016,0.059
XP_015623546.1,False,93.224,0.8695,False,defense_signaling,95.199,0.9124,False,defense_signaling,93.282,0.8709,False,defense_signaling,XP_015623546.1 kinesin-like protein KIN-4C [Oryza sativa Japonica Group],1.975,0.058
XP_015646871.1,False,99.421,1.0752,True,defense_signaling,99.819,1.1303,True,defense_signaling,99.479,1.0791,True,defense_signaling,XP_015646871.1 E3 ubiquitin-protein ligase SHPRH isoform X3 [Oryza sativa Japonica Group],0.398,0.058
XP_025881390.1,False,98.828,1.6341,False,RLK_defense,98.891,1.6483,False,RLK_defense,98.884,1.6454,False,RLK_defense,XP_025881390.1 probable LRR receptor-like serine/threonine-protein kinase At1g05700 [Oryza sativa Japonica Group],0.063,0.056
